amount,oldbalanceOrg,newbalanceOrig,is_transfer
207433.66,25397.0,0.0,0
383672.08,0.0,0.0,0
5200.69,0.0,0.0,0
253684.7,0.0,0.0,1
492927.56,3859.0,0.0,1
176752.43,40139.0,0.0,0
606773.4,0.0,0.0,1
37483.57,0.0,0.0,1
14431.22,0.0,0.0,0
1129843.55,10864.0,0.0,1
44683.88,50736.0,6052.12,0
635079.35,0.0,0.0,1
185629.4,50453.0,0.0,0
75250.58,55407.0,0.0,0
109094.58,0.0,0.0,0
411811.64,24805.0,0.0,0
113808.91,13772.0,0.0,0
20973.23,0.0,0.0,0
347766.83,0.0,0.0,0
255944.74,3332.0,0.0,1
186411.13,0.0,0.0,0
117395.83,14944.0,0.0,0
88550.86,2002.0,0.0,0
283074.74,0.0,0.0,0
286436.49,0.0,0.0,0
93916.68,0.0,0.0,0
365539.13,32735.0,0.0,0
359305.1,8222.0,0.0,0
133904.13,0.0,0.0,0
32885.34,0.0,0.0,0
129915.57,0.0,0.0,0
161321.8,19907.0,0.0,0
60217.99,13112.0,0.0,0
364211.25,7011.0,0.0,0
196636.79,202420.0,5783.21,0
112189.49,197341.2,85151.71,0
399190.86,4037.0,0.0,0
101393.24,0.0,0.0,1
350071.96,0.0,0.0,0
639134.13,12049.0,0.0,1
119300.55,0.0,0.0,0
56344.19,11120.0,0.0,0
66995.76,0.0,0.0,0
70371.91,73328.0,2956.09,0
170522.46,226573.07,56050.61,0
68927.76,1.0,0.0,1
4534.71,52144.0,47609.29,0
35574.56,0.0,0.0,0
59905.05,25947.0,0.0,0
140708.95,16836.0,0.0,0
5972413.42,0.0,0.0,1
210029.65,0.0,0.0,0
349462.36,31575.0,0.0,0
287585.1,0.0,0.0,0
36794.93,0.0,0.0,0
144910.24,0.0,0.0,0
71656.3,7974.0,0.0,0
219299.22,0.0,0.0,0
151923.95,0.0,0.0,0
29968.35,9926.53,0.0,0
140376.61,33620.0,0.0,0
188485.26,3341.0,0.0,0
121386.3,98401.37,0.0,0
428361.87,123.0,0.0,0
131187.86,37042.0,0.0,0
37311.49,9242.0,0.0,0
59165.12,0.0,0.0,0
251158.63,0.0,0.0,0
11820.52,0.0,0.0,0
209668.38,693348.0,483679.62,0
64325.21,215714.25,151389.04,0
322482.25,0.0,0.0,0
207690.53,206235.0,0.0,0
79437.13,0.0,0.0,0
66909.53,0.0,0.0,0
162205.39,526.0,0.0,0
425473.0,0.0,0.0,0
156184.42,0.0,0.0,0
88660.18,0.0,0.0,0
489212.35,0.0,0.0,1
71500.82,10949.82,0.0,0
86150.91,0.0,0.0,0
195997.22,0.0,0.0,0
86654.87,175289.0,88634.13,0
25437.77,10296.0,0.0,0
96015.71,108778.0,12762.29,0
363928.17,0.0,0.0,0
40960.09,0.0,0.0,0
290334.75,0.0,0.0,0
83620.13,117398.0,33777.87,1
804185.57,0.0,0.0,1
268175.01,200609.0,0.0,0
589.02,0.0,0.0,0
335857.86,0.0,0.0,0
235756.29,61450.0,0.0,0
121351.87,53098.0,0.0,0
84095.47,128024.94,43929.47,0
164436.64,8257.0,0.0,0
336106.74,0.0,0.0,0
354352.67,794.0,0.0,0
158605.09,0.0,0.0,0
31317.05,0.0,0.0,0
62045.13,11777.0,0.0,0
233747.0,51162.0,0.0,0
1784130.43,0.0,0.0,1
88484.25,335.0,0.0,0
271447.94,795.0,0.0,1
61985.64,0.0,0.0,0
250879.44,0.0,0.0,0
1049638.2,556.0,0.0,1
23128.67,0.0,0.0,0
185326.05,0.0,0.0,0
184682.78,21239.0,0.0,0
185022.52,0.0,0.0,1
113517.5,0.0,0.0,0
119146.41,18735.74,0.0,0
8718.75,0.0,0.0,0
105376.57,0.0,0.0,0
231627.73,411769.11,180141.39,0
181937.13,213329.71,31392.58,1
261795.68,0.0,0.0,0
408266.24,92904.0,0.0,1
140693.71,190295.73,49602.03,0
275380.03,77.0,0.0,0
414928.3,4029.0,0.0,0
38026.26,0.0,0.0,0
132258.69,0.0,0.0,0
11332.85,0.0,0.0,1
51708.94,0.0,0.0,0
174258.02,12307.0,0.0,0
456126.57,0.0,0.0,0
108010.1,18461.0,0.0,0
38843.69,71548.0,32704.31,0
348526.87,0.0,0.0,0
715291.76,0.0,0.0,1
337580.84,38133.0,0.0,0
96363.91,5062.0,0.0,0
120064.52,83480.0,0.0,0
101992.59,0.0,0.0,0
196128.48,68082.02,0.0,0
120050.76,0.0,0.0,0
236181.82,1036.0,0.0,0
279158.64,0.0,0.0,0
539850.29,342700.69,0.0,0
225866.38,49339.0,0.0,0
197568.66,511157.0,313588.34,1
1573014.19,0.0,0.0,1
274977.33,91437.0,0.0,0
193297.98,0.0,0.0,0
211810.96,0.0,0.0,0
61168.77,0.0,0.0,0
374608.58,0.0,0.0,1
136808.03,0.0,0.0,0
1327801.9,0.0,0.0,1
230841.22,0.0,0.0,0
103830.66,16901.0,0.0,0
104322.91,0.0,0.0,0
113220.36,0.0,0.0,0
39730.42,517.0,0.0,0
136939.06,0.0,0.0,0
392725.0,0.0,0.0,0
102194.38,0.0,0.0,0
542654.08,0.0,0.0,1
49020.19,11015.0,0.0,0
162102.93,33832.0,0.0,0
58785.2,20177.0,0.0,0
151148.29,144435.0,0.0,0
197446.17,84847.0,0.0,1
1807236.9,720.0,0.0,1
181877.81,0.0,0.0,0
357279.93,5098.0,0.0,1
135514.17,11354.0,0.0,0
241243.38,0.0,0.0,0
356827.55,19993.0,0.0,0
141726.32,0.0,0.0,0
186886.29,0.0,0.0,0
258536.51,0.0,0.0,0
20985.61,0.0,0.0,0
46296.05,18629.0,0.0,0
353162.59,0.0,0.0,1
233366.01,0.0,0.0,0
468269.77,120100.0,0.0,0
97409.13,117984.0,20574.87,0
72167.47,571025.0,498857.53,0
69464.45,225561.08,156096.63,0
86224.72,0.0,0.0,0
148415.72,0.0,0.0,0
405983.77,0.0,0.0,0
139686.6,11122.0,0.0,0
144153.84,0.0,0.0,0
1580349.03,20145.0,0.0,1
216400.06,74629.0,0.0,0
85853.76,0.0,0.0,0
106534.29,8197.0,0.0,0
46017.39,3892.0,0.0,0
239491.86,0.0,0.0,0
143047.89,0.0,0.0,0
120147.22,0.0,0.0,0
174073.6,8808.0,0.0,0
425400.13,150698.0,0.0,0
73433.93,0.0,0.0,1
10568.26,0.0,0.0,0
724785.63,0.0,0.0,1
29032.29,0.0,0.0,0
14580.7,0.0,0.0,0
1120773.79,0.0,0.0,1
105984.11,110750.65,4766.54,0
1046961.86,0.0,0.0,1
273803.76,0.0,0.0,0
128827.1,0.0,0.0,0
58354.83,296.0,0.0,0
213690.84,0.0,0.0,0
200253.32,0.0,0.0,0
64702.36,0.0,0.0,0
167278.57,0.0,0.0,0
41422.2,13720.0,0.0,0
3289.48,31010.0,27720.52,0
177320.58,0.0,0.0,0
237392.55,9050.0,0.0,0
271473.54,228.0,0.0,0
100400.0,0.0,0.0,0
15131.61,0.0,0.0,0
58945.83,163855.0,104909.17,0
327459.98,0.0,0.0,0
396177.35,21357.0,0.0,0
374330.36,710.0,0.0,0
207713.72,5518.0,0.0,0
162525.5,0.0,0.0,0
588162.08,14663.0,0.0,0
203576.31,124386.0,0.0,0
385142.32,0.0,0.0,0
495756.67,0.0,0.0,1
219593.19,0.0,0.0,0
162426.85,29916.0,0.0,0
179841.18,180.0,0.0,0
96367.69,0.0,0.0,0
60713.2,91815.0,31101.8,0
3495.62,0.0,0.0,0
149447.49,0.0,0.0,0
157073.27,942.0,0.0,0
294671.04,0.0,0.0,0
31787.32,0.0,0.0,0
172619.09,0.0,0.0,0
13782.93,0.0,0.0,0
380825.67,6214.0,0.0,0
173962.21,0.0,0.0,0
185911.56,5478.0,0.0,0
61151.61,50108.0,0.0,0
146216.36,7419.0,0.0,0
409683.07,55334.0,0.0,0
12932.79,0.0,0.0,1
84105.73,24750.99,0.0,0
723666.85,0.0,0.0,1
136840.35,41956.0,0.0,0
325040.8,200956.0,0.0,0
253949.18,50026.0,0.0,0
338633.24,0.0,0.0,0
187845.73,100397.0,0.0,0
114768.98,10712.0,0.0,0
53447.54,83515.0,30067.46,0
39198.23,0.0,0.0,0
31672.09,0.0,0.0,0
299974.13,0.0,0.0,0
473624.65,0.0,0.0,1
319404.44,0.0,0.0,1
1187.69,10152.0,8964.31,0
99612.26,291200.0,191587.74,0
52627.81,12730.0,0.0,0
18900.79,22399.0,3498.21,0
165594.18,0.0,0.0,0
77849.77,346.0,0.0,0
106166.59,12602.0,0.0,0
443808.56,10692.0,0.0,0
44573.7,0.0,0.0,0
410042.87,0.0,0.0,0
549791.13,11192.0,0.0,0
104194.38,0.0,0.0,0
21069.05,0.0,0.0,0
141094.6,10921.0,0.0,0
117965.81,0.0,0.0,0
223629.78,96225.0,0.0,0
25440.41,28811.04,3370.62,0
29300.6,301195.57,271894.98,0
314678.48,106696.0,0.0,1
173401.35,0.0,0.0,0
304551.52,0.0,0.0,1
611531.69,0.0,0.0,1
109925.13,0.0,0.0,0
239444.27,291.0,0.0,0
104335.16,0.0,0.0,0
114422.56,146402.0,31979.44,0
218726.05,20295.0,0.0,0
65945.22,11035.0,0.0,0
181093.25,401805.0,220711.75,0
121717.67,3316.53,0.0,0
748117.66,6060.0,0.0,0
520637.33,0.0,0.0,1
276225.23,70977.0,0.0,0
87747.26,0.0,0.0,0
373055.36,7010.0,0.0,0
60065.35,72516.0,12450.65,0
85192.4,190.0,0.0,0
1919.49,0.0,0.0,0
275068.71,11904.0,0.0,0
124615.21,0.0,0.0,0
512877.51,2717.0,0.0,0
97754.56,43934.0,0.0,0
165159.64,0.0,0.0,0
127024.09,0.0,0.0,0
73124.24,0.0,0.0,0
95328.86,193.0,0.0,0
58199.61,0.0,0.0,1
187927.52,0.0,0.0,0
304988.38,199084.0,0.0,0
427278.97,0.0,0.0,0
120668.54,0.0,0.0,0
270428.38,0.0,0.0,0
118493.82,0.0,0.0,0
679586.08,26054.87,0.0,1
323808.16,0.0,0.0,0
142877.96,71100.67,0.0,0
26580.35,0.0,0.0,0
413357.25,6035.0,0.0,1
7006701.04,31259.0,0.0,1
15256.72,40799.0,25542.28,0
326569.01,0.0,0.0,0
49304.55,0.0,0.0,0
24288.31,0.0,0.0,0
185502.12,732.0,0.0,0
28316.31,0.0,0.0,0
320873.6,11106.0,0.0,0
286548.35,0.0,0.0,0
156099.22,0.0,0.0,0
210673.22,0.0,0.0,0
836268.22,0.0,0.0,1
695236.22,0.0,0.0,0
225905.09,31195.0,0.0,0
286643.48,702703.64,416060.16,0
483044.08,130796.0,0.0,0
272789.08,0.0,0.0,0
129372.37,11516.6,0.0,0
52384.75,7102.0,0.0,0
57448.14,0.0,0.0,0
41438.23,7067.0,0.0,0
679298.93,0.0,0.0,1
192973.51,21487.0,0.0,0
512897.74,0.0,0.0,1
114338.06,0.0,0.0,0
93840.61,0.0,0.0,0
282274.62,344547.89,62273.27,0
430142.87,36625.0,0.0,0
187102.65,0.0,0.0,0
127012.49,379.0,0.0,0
276139.03,0.0,0.0,0
518320.0,58533.0,0.0,0
360690.47,0.0,0.0,1
120117.78,15803.0,0.0,0
71876.46,7698.0,0.0,0
205886.35,0.0,0.0,0
131709.51,0.0,0.0,0
195262.33,40881.0,0.0,0
846699.15,0.0,0.0,0
212234.49,0.0,0.0,0
1223566.57,0.0,0.0,1
282916.43,0.0,0.0,1
344899.67,52224.0,0.0,1
206730.32,138.0,0.0,0
59580.65,35625.0,0.0,0
195494.82,80968.0,0.0,0
326424.88,21229.0,0.0,0
58920.56,0.0,0.0,0
786971.16,0.0,0.0,1
79278.12,0.0,0.0,0
2173.62,0.0,0.0,0
251947.67,4635.0,0.0,0
194939.84,203564.0,8624.16,0
164417.57,100542.0,0.0,0
46795.51,19548.0,0.0,0
118557.45,0.0,0.0,0
1120045.66,647.0,0.0,1
131348.19,0.0,0.0,1
329177.29,0.0,0.0,0
247470.1,407.0,0.0,0
7515.25,0.0,0.0,0
537792.94,0.0,0.0,1
188823.77,0.0,0.0,0
598637.31,50787.0,0.0,1
627479.38,51328.0,0.0,1
92037.27,52023.0,0.0,0
298503.35,60965.63,0.0,0
186289.92,0.0,0.0,0
197309.58,0.0,0.0,1
132.15,0.0,0.0,0
241157.53,101707.44,0.0,1
248433.01,111277.0,0.0,0
181137.43,17754.0,0.0,0
21257.64,0.0,0.0,0
118689.07,69482.59,0.0,0
139286.77,15684.27,0.0,0
118743.31,14602.0,0.0,0
506217.67,41500.0,0.0,0
468679.18,11916.0,0.0,1
519286.9,0.0,0.0,1
2075055.24,0.0,0.0,1
262307.6,0.0,0.0,0
328525.19,5693.0,0.0,0
46695.3,0.0,0.0,0
232703.56,25366.0,0.0,0
710310.47,0.0,0.0,1
1920686.49,27783.0,0.0,1
255934.42,610064.0,354129.58,0
64495.35,542494.0,477998.65,0
137522.3,0.0,0.0,0
26898.02,40841.0,13942.98,0
61535.64,20100.0,0.0,0
168603.01,10472.0,0.0,0
345016.49,0.0,0.0,0
431629.52,16941.0,0.0,0
197708.1,0.0,0.0,0
405390.77,96531.0,0.0,1
240769.65,0.0,0.0,0
257152.12,0.0,0.0,0
38314.64,0.0,0.0,0
110556.53,22942.47,0.0,0
186955.4,20899.0,0.0,0
231977.94,81.0,0.0,0
437740.49,0.0,0.0,1
73287.42,71451.0,0.0,0
154083.52,20570.0,0.0,0
366556.42,106514.0,0.0,0
276930.21,5446.0,0.0,0
290997.85,24546.0,0.0,0
451787.32,0.0,0.0,0
133331.21,0.0,0.0,0
164347.64,169254.0,4906.36,0
1380665.9,86706.0,0.0,1
248062.42,0.0,0.0,0
138606.24,0.0,0.0,0
2012985.93,0.0,0.0,1
211852.68,0.0,0.0,1
142971.71,8064.0,0.0,0
94833.47,33474.0,0.0,0
138432.6,0.0,0.0,0
123592.19,1633.0,0.0,0
81227.22,0.0,0.0,0
201683.36,151397.0,0.0,0
96829.85,696890.0,600060.15,0
18723037.95,0.0,0.0,1
331614.04,20973.0,0.0,0
236276.78,0.0,0.0,0
105510.11,10229.0,0.0,0
358268.03,0.0,0.0,0
1020014.42,0.0,0.0,1
293593.57,465032.51,171438.94,0
1368532.82,0.0,0.0,1
162513.62,0.0,0.0,0
326582.01,0.0,0.0,1
453002.52,14437.0,0.0,1
148858.75,0.0,0.0,0
185196.47,43939.0,0.0,0
101669.31,19757.0,0.0,0
57625.46,0.0,0.0,0
155264.06,0.0,0.0,1
103572.47,0.0,0.0,0
138291.1,0.0,0.0,0
90500.37,323774.0,233273.63,0
524307.94,146802.0,0.0,0
221061.89,66464.0,0.0,0
307945.8,30657.0,0.0,0
235255.85,351803.32,116547.46,0
191099.14,0.0,0.0,0
254727.16,0.0,0.0,0
109768.51,12859.58,0.0,0
1306204.46,9277.11,0.0,1
370683.87,11189.0,0.0,0
108070.53,0.0,0.0,0
1123366.34,0.0,0.0,1
23879.89,39228.0,15348.11,0
1354148.31,35082.0,0.0,1
27798.87,0.0,0.0,0
38062.25,0.0,0.0,0
611699.39,0.0,0.0,1
530998.31,0.0,0.0,1
33732.53,29338.0,0.0,0
506013.27,99468.0,0.0,1
91577.28,0.0,0.0,1
38373.04,0.0,0.0,0
1546542.89,0.0,0.0,1
18269.3,4988.0,0.0,1
275606.23,0.0,0.0,0
393.33,0.0,0.0,0
182793.83,1981.0,0.0,0
651835.75,0.0,0.0,0
50318.18,42923.35,0.0,0
337024.02,15204.0,0.0,0
10000000.0,18799.0,0.0,1
83834.91,0.0,0.0,0
134558.46,14627.0,0.0,1
203805.99,87055.11,0.0,1
69234.71,10469.0,0.0,0
123946.64,3665.75,0.0,0
141148.98,0.0,0.0,0
185010.57,0.0,0.0,1
51147.14,0.0,0.0,0
30038.54,0.0,0.0,0
256155.46,21764.46,0.0,0
65631.77,0.0,0.0,0
414663.61,0.0,0.0,0
206510.55,0.0,0.0,0
480187.15,623.0,0.0,1
45644.06,101872.0,56227.94,0
74381.29,0.0,0.0,0
173490.61,0.0,0.0,0
188532.96,50475.0,0.0,0
92971.35,55405.0,0.0,0
136738.6,101811.0,0.0,0
137328.48,0.0,0.0,0
238105.19,65921.0,0.0,0
10967.75,0.0,0.0,0
681177.79,0.0,0.0,1
82301.8,7988.0,0.0,0
211130.58,0.0,0.0,0
335809.01,0.0,0.0,0
220033.99,0.0,0.0,0
56716.69,199332.0,142615.31,0
38352.64,10130.0,0.0,0
128836.64,0.0,0.0,1
131447.87,816113.16,684665.28,0
593738.04,26.0,0.0,1
728050.3,0.0,0.0,1
31555.46,0.0,0.0,1
129146.4,48822.0,0.0,0
45301.79,20363.0,0.0,0
347974.13,0.0,0.0,0
206132.05,7022.0,0.0,0
197215.03,215910.37,18695.34,0
78493.58,0.0,0.0,0
308198.34,617477.6,309279.26,1
209037.36,0.0,0.0,0
140801.87,0.0,0.0,0
110060.96,28785.0,0.0,0
299778.2,0.0,0.0,0
24541.3,0.0,0.0,0
50478.21,206995.98,156517.77,0
134707.16,0.0,0.0,0
181949.03,0.0,0.0,0
69217.63,0.0,0.0,1
255419.06,0.0,0.0,0
288808.39,79.0,0.0,0
325328.14,104.0,0.0,0
72383.11,0.0,0.0,0
84001.81,0.0,0.0,1
82668.85,0.0,0.0,0
305930.23,0.0,0.0,0
627685.34,0.0,0.0,1
152421.13,31352.0,0.0,0
220303.34,118431.0,0.0,0
156710.16,0.0,0.0,0
347031.53,120873.0,0.0,1
24048.95,162.0,0.0,0
48029.45,0.0,0.0,0
126825.92,432970.0,306144.08,0
456752.49,20893.0,0.0,1
266815.35,194906.95,0.0,0
65104.65,0.0,0.0,0
9626.55,0.0,0.0,0
101834.14,0.0,0.0,1
337296.98,0.0,0.0,0
133317.58,0.0,0.0,0
206165.79,212181.0,6015.21,0
140133.38,0.0,0.0,0
1005275.56,37123.0,0.0,1
399095.52,105387.0,0.0,0
226246.63,0.0,0.0,1
210565.01,16701.0,0.0,1
109332.17,0.0,0.0,0
199843.08,149298.0,0.0,0
9331.06,0.0,0.0,0
122134.17,10025.0,0.0,0
1293736.81,0.0,0.0,1
418145.17,0.0,0.0,1
597427.09,0.0,0.0,0
47256.16,20630.0,0.0,0
610248.18,19030.5,0.0,1
95707.73,0.0,0.0,0
66449.39,0.0,0.0,0
1333303.89,0.0,0.0,1
124127.51,0.0,0.0,0
194887.03,59687.0,0.0,0
12589.72,232542.93,219953.22,0
94679.84,20579.0,0.0,0
107234.34,0.0,0.0,0
532112.39,41.0,0.0,0
163397.56,0.0,0.0,0
140613.27,563.0,0.0,0
195689.33,0.0,0.0,0
45428.63,0.0,0.0,1
87615.97,108.0,0.0,0
62341.61,0.0,0.0,0
356772.11,0.0,0.0,0
197638.05,114190.0,0.0,0
176052.16,19821.0,0.0,0
1524758.04,0.0,0.0,1
218378.58,0.0,0.0,0
420663.69,40168.0,0.0,0
335228.11,59569.0,0.0,0
323366.08,0.0,0.0,1
1144093.34,0.0,0.0,1
201903.82,0.0,0.0,1
348445.87,0.0,0.0,1
246155.75,0.0,0.0,0
472464.36,0.0,0.0,1
160352.19,0.0,0.0,0
1314124.97,11095.0,0.0,1
48283.45,47653.59,0.0,0
1135907.44,321236.85,0.0,1
84845.02,11050.0,0.0,0
299337.19,40202.0,0.0,1
67419.79,0.0,0.0,0
2584960.31,0.0,0.0,1
2694.88,0.0,0.0,0
10200.88,0.0,0.0,0
628523.13,274045.0,0.0,0
99806.04,0.0,0.0,0
61346.74,81216.0,19869.26,0
104154.31,0.0,0.0,0
338290.12,62138.0,0.0,1
40803.82,0.0,0.0,0
95502.52,41313.0,0.0,0
145576.78,0.0,0.0,0
169868.12,684619.75,514751.63,0
12186.62,520455.0,508268.38,0
168457.26,32055.0,0.0,0
199558.88,213979.0,14420.12,0
85435.76,21711.0,0.0,0
45553.0,0.0,0.0,0
293586.1,0.0,0.0,0
210892.01,0.0,0.0,0
859917.01,0.0,0.0,1
4736.8,0.0,0.0,1
148968.62,0.0,0.0,0
172315.82,103386.0,0.0,0
811829.27,209706.0,0.0,1
193190.04,350302.42,157112.38,0
139521.26,0.0,0.0,0
125132.0,0.0,0.0,0
155560.51,72531.0,0.0,0
109122.78,0.0,0.0,1
181531.3,10884.0,0.0,0
616435.73,0.0,0.0,1
72823.91,0.0,0.0,0
146162.6,32300.0,0.0,0
89876.68,114679.0,24802.32,0
246152.43,1681.0,0.0,0
327373.59,0.0,0.0,0
262781.53,9249.0,0.0,0
139629.48,0.0,0.0,0
171250.48,0.0,0.0,0
122160.03,0.0,0.0,0
141219.26,128.0,0.0,0
80557.92,0.0,0.0,0
540115.02,0.0,0.0,0
195481.06,3468.0,0.0,0
9322916.5,0.0,0.0,1
419558.54,101807.0,0.0,0
8245.42,0.0,0.0,0
62148.45,19977.0,0.0,0
185733.18,0.0,0.0,0
24087.36,0.0,0.0,0
51980.25,0.0,0.0,0
397756.94,11600.0,0.0,0
60052.44,0.0,0.0,0
323049.86,11687.0,0.0,0
450615.15,408986.3,0.0,0
8924971.59,8924971.59,0.0,1
1841629.33,10481.0,0.0,1
34993.05,68921.0,33927.95,0
725689.01,0.0,0.0,1
613004.62,0.0,0.0,0
258932.87,21286.0,0.0,0
742547.28,18213.0,0.0,1
376180.3,96840.13,0.0,0
174988.32,0.0,0.0,0
32215.75,40027.0,7811.25,0
613082.35,0.0,0.0,1
146153.79,109.0,0.0,1
7234.67,0.0,0.0,0
94649.65,235072.0,140422.35,0
169857.54,0.0,0.0,0
18001.29,0.0,0.0,0
364154.16,200655.0,0.0,0
250363.0,50506.0,0.0,0
199282.18,0.0,0.0,0
55909.07,0.0,0.0,0
382836.72,207405.0,0.0,0
292028.12,0.0,0.0,0
596052.51,202748.0,0.0,0
55326.2,0.0,0.0,0
22062.69,153412.98,131350.29,0
267090.66,45729.0,0.0,0
274911.35,49315.0,0.0,1
897778.84,0.0,0.0,1
86541.26,476.0,0.0,0
5130.89,0.0,0.0,0
83327.13,147299.0,63971.87,0
63425.62,0.0,0.0,0
5564.25,172352.87,166788.63,0
26467.59,119396.0,92928.41,0
113100.24,378.0,0.0,0
201178.9,23150.0,0.0,0
196919.02,0.0,0.0,0
234100.81,0.0,0.0,0
263134.3,11124.0,0.0,0
227186.92,10904.0,0.0,0
235850.26,0.0,0.0,0
226357.87,0.0,0.0,0
113430.13,0.0,0.0,0
1650940.65,165.0,0.0,1
326421.17,10377.0,0.0,0
164688.13,1247.0,0.0,0
465655.47,10168.0,0.0,1
1310.44,16171.0,14860.56,0
72608.35,0.0,0.0,0
16939.98,109602.0,92662.02,0
75646.36,0.0,0.0,0
275360.44,36647.0,0.0,0
150553.43,0.0,0.0,0
276964.83,0.0,0.0,0
12622.25,0.0,0.0,0
1012934.19,178110.39,0.0,1
177574.27,0.0,0.0,0
236965.09,0.0,0.0,0
220909.38,54277.0,0.0,1
107582.75,0.0,0.0,0
205612.55,4767.0,0.0,0
352488.7,52805.0,0.0,0
35174.34,94797.0,59622.66,0
203106.56,614921.99,411815.43,0
151551.8,58596.0,0.0,0
330605.41,39901.0,0.0,0
63648.64,0.0,0.0,0
436620.36,0.0,0.0,1
397232.16,10551.0,0.0,0
181341.85,258.0,0.0,0
144660.34,19328.0,0.0,0
262825.75,134131.4,0.0,0
391490.26,687758.0,296267.74,0
398953.17,0.0,0.0,0
121464.0,8297.0,0.0,0
132528.11,21903.0,0.0,0
418227.41,0.0,0.0,0
322421.75,0.0,0.0,0
133294.77,9034.0,0.0,1
849002.75,0.0,0.0,1
330750.41,0.0,0.0,0
6605060.13,0.0,0.0,1
193076.31,0.0,0.0,0
176277.41,20443.0,0.0,1
501454.39,31220.0,0.0,0
215871.1,0.0,0.0,0
141515.57,15994.0,0.0,0
43963.09,153889.0,109925.91,0
530378.07,0.0,0.0,1
327896.3,660.0,0.0,0
51703.47,0.0,0.0,0
80276.06,0.0,0.0,0
223461.46,0.0,0.0,0
226629.86,0.0,0.0,0
84255.31,30045.0,0.0,0
239111.26,0.0,0.0,0
23134.48,132439.05,109304.57,0
158183.1,0.0,0.0,0
218715.87,0.0,0.0,0
1794868.86,24555.0,0.0,1
138676.79,45150.0,0.0,0
190145.63,421236.0,231090.37,0
388086.13,0.0,0.0,0
210375.84,40351.0,0.0,0
103031.48,161149.0,58117.52,0
87447.17,6549.0,0.0,0
18433.85,0.0,0.0,0
56851.94,101867.0,45015.06,0
28986.71,51863.0,22876.29,0
72835.39,3585.0,0.0,0
304839.17,0.0,0.0,0
5633.39,20137.0,14503.61,1
298332.33,53380.0,0.0,0
45308.9,200307.0,154998.1,0
40482.29,0.0,0.0,0
93644.33,0.0,0.0,0
363636.09,13646.0,0.0,0
130149.22,0.0,0.0,0
304141.81,21061.0,0.0,0
35101.47,12862.0,0.0,0
183727.1,108238.0,0.0,0
78071.52,20988.0,0.0,1
310613.21,0.0,0.0,0
234822.54,21280.0,0.0,0
254819.98,99310.0,0.0,0
352838.62,0.0,0.0,0
450060.03,1628.0,0.0,0
49526.04,0.0,0.0,0
146189.36,13866.0,0.0,0
584013.83,43152.0,0.0,1
581231.46,2198.0,0.0,1
70651.86,49848.0,0.0,0
174193.57,0.0,0.0,0
231555.89,0.0,0.0,0
77548.53,0.0,0.0,0
220503.42,0.0,0.0,0
233021.19,11354.0,0.0,0
92797.44,0.0,0.0,0
103225.36,184014.0,80788.64,0
256045.62,0.0,0.0,1
378486.26,30832.0,0.0,0
9953.59,21266.0,11312.41,0
1166857.98,20571.72,0.0,1
363640.87,79348.0,0.0,0
377932.81,0.0,0.0,0
79353.62,0.0,0.0,0
2228518.17,46439.0,0.0,1
539425.09,51313.0,0.0,0
114753.13,43802.33,0.0,0
168427.11,87158.0,0.0,0
75814.17,47024.0,0.0,0
8601.38,54331.0,45729.62,0
283034.72,0.0,0.0,1
73584.81,540341.18,466756.37,0
99328.31,0.0,0.0,0
612.84,0.0,0.0,1
492434.24,835.0,0.0,0
62352.67,0.0,0.0,0
24444.29,0.0,0.0,0
130062.28,0.0,0.0,0
136758.36,66753.0,0.0,0
18447.26,44101.27,25654.01,0
153806.16,23678.0,0.0,0
224965.34,0.0,0.0,0
94798.71,11998.0,0.0,0
83423.87,506584.0,423160.13,0
200458.82,0.0,0.0,0
89328.91,0.0,0.0,0
1608004.66,5520.0,0.0,1
213099.84,9845.0,0.0,0
144972.04,0.0,0.0,0
357107.43,63498.0,0.0,0
38042.16,0.0,0.0,0
164973.57,0.0,0.0,0
100769.03,0.0,0.0,0
67694.69,0.0,0.0,0
31582.35,75578.0,43995.65,1
52070.99,0.0,0.0,0
161675.83,7450.0,0.0,0
154986.61,595749.0,440762.39,0
414512.89,21112.5,0.0,1
33816.58,25808.0,0.0,0
82210.24,148912.0,66701.76,0
237581.14,0.0,0.0,0
43324.05,0.0,0.0,1
253704.22,0.0,0.0,0
121664.28,199666.0,78001.72,0
64490.78,0.0,0.0,0
1722103.39,295.0,0.0,1
216817.29,32737.0,0.0,0
39714.64,0.0,0.0,0
20580.95,235382.04,214801.1,0
190925.99,0.0,0.0,1
55365.85,39993.0,0.0,0
140616.78,0.0,0.0,0
257005.46,31521.0,0.0,0
174536.74,2792.0,0.0,0
294748.09,0.0,0.0,0
114817.73,27302.0,0.0,0
264363.82,120703.0,0.0,0
324802.91,40602.0,0.0,0
95672.74,0.0,0.0,0
25188.63,0.0,0.0,0
147268.45,46620.0,0.0,0
301161.63,105726.0,0.0,0
282523.87,0.0,0.0,0
155719.53,41343.0,0.0,0
2915.75,69363.0,66447.25,0
141058.95,0.0,0.0,0
255571.92,0.0,0.0,0
163692.0,22507.0,0.0,0
167105.33,52784.0,0.0,0
518377.5,524.0,0.0,0
2913959.35,22353.0,0.0,1
69980.75,0.0,0.0,0
178879.56,7059.0,0.0,0
289597.52,20460.0,0.0,0
2411727.13,0.0,0.0,1
15486.41,15927.0,440.59,0
221477.27,0.0,0.0,0
